t_s,v_volt,is_amp,i_amp,q_coulomb,soc_percent,v_model_volt,residual_volt,power_watt
2033,3.62480907859,0.377519092141,0.74,1504.42,43.5277777778,3.62480907859,-7.50510764647e-14,2.68235871816
2034,3.62458996702,0.377541003298,0.74,1505.16,43.5,3.62458996702,-6.79456491071e-14,2.68219657559
2035,3.62437071427,0.377562928573,0.74,1505.9,43.4722222222,3.62437071427,-9.94759830064e-14,2.68203432856
2036,3.62415131924,0.377584868076,0.74,1506.64,43.4444444444,3.62415131924,-6.12843109593e-14,2.68187197623
2037,3.62393178077,0.377606821923,0.74,1507.38,43.4166666667,3.62393178077,-8.03801469829e-14,2.68170951777
2038,3.62371209773,0.377628790227,0.74,1508.12,43.3888888889,3.62371209773,-8.43769498715e-14,2.68154695232
2039,3.62349226896,0.377650773104,0.74,1508.86,43.3611111111,3.62349226896,-6.5281113848e-14,2.68138427903
2040,3.62327229332,0.377672770668,0.74,1509.6,43.3333333333,3.62327229332,-7.4162898045e-14,2.68122149705
2041,3.62305216961,0.377694783039,0.74,1510.34,43.3055555556,3.62305216961,-5.99520433298e-14,2.68105860551
2042,3.62283189668,0.377716810332,0.74,1511.08,43.2777777778,3.62283189668,-3.59712259979e-14,2.68089560354
2043,3.62261147331,0.377738852669,0.74,1511.82,43.25,3.62261147331,-5.99520433298e-14,2.68073249025
2044,3.62239089833,0.377760910167,0.74,1512.56,43.2222222222,3.62239089833,-9.1926466439e-14,2.68056926476
2045,3.62217017052,0.377782982948,0.74,1513.3,43.1944444444,3.62217017052,-5.95079541199e-14,2.68040592618
2046,3.62194928865,0.377805071135,0.74,1514.04,43.1666666667,3.62194928865,-8.39328606617e-14,2.6802424736
2047,3.62172825151,0.377827174849,0.74,1514.78,43.1388888889,3.62172825151,-6.88338275268e-14,2.68007890612
2048,3.62150705786,0.377849294214,0.74,1515.52,43.1111111111,3.62150705786,-6.43929354283e-14,2.67991522282
2049,3.62128570645,0.377871429355,0.74,1516.26,43.0833333333,3.62128570645,-6.12843109593e-14,2.67975142277
2050,3.62106419602,0.377893580398,0.74,1517,43.0555555556,3.62106419602,-9.32587340685e-14,2.67958750505
2051,3.6208425253,0.37791574747,0.74,1517.74,43.0277777778,3.6208425253,-6.70574706874e-14,2.67942346872
2052,3.62062069302,0.377937930698,0.74,1518.48,43,3.62062069302,-6.39488462184e-14,2.67925931284
2053,3.6203986979,0.37796013021,0.74,1519.22,42.9722222222,3.6203986979,-5.50670620214e-14,2.67909503644
2054,3.62017653862,0.377982346138,0.74,1519.96,42.9444444444,3.62017653862,-9.28146448587e-14,2.67893063858
2055,3.6199542139,0.37800457861,0.74,1520.7,42.9166666667,3.6199542139,-5.46229728116e-14,2.67876611828
2056,3.61973172239,0.378026827761,0.74,1521.44,42.8888888889,3.61973172239,-6.12843109593e-14,2.67860147457
2057,3.61950906279,0.378049093721,0.74,1522.18,42.8611111111,3.61950906279,-8.43769498715e-14,2.67843670647
2058,3.61928623375,0.378071376625,0.74,1522.92,42.8333333333,3.61928623375,-7.94919685632e-14,2.67827181297
2059,3.61906323391,0.378093676609,0.74,1523.66,42.8055555556,3.61906323391,-7.63833440942e-14,2.67810679309
2060,3.61884006192,0.378115993808,0.74,1524.4,42.7777777778,3.61884006192,-5.99520433298e-14,2.67794164582
2061,3.61861671641,0.378138328359,0.74,1525.14,42.75,3.61861671641,-5.99520433298e-14,2.67777637014
2062,3.61839319599,0.378160680401,0.74,1525.88,42.7222222222,3.61839319599,-6.48370246381e-14,2.67761096503
2063,3.61816949927,0.378183050073,0.74,1526.62,42.6944444444,3.61816949927,-8.26005930321e-14,2.67744542946
2064,3.61794562484,0.378205437516,0.74,1527.36,42.6666666667,3.61794562484,-5.28466159722e-14,2.67727976239
2065,3.6177215713,0.37822784287,0.74,1528.1,42.6388888889,3.6177215713,-8.57092175011e-14,2.67711396276
2066,3.6174973372,0.37825026628,0.74,1528.84,42.6111111111,3.6174973372,-8.70414851306e-14,2.67694802953
2067,3.61727292112,0.378272707888,0.74,1529.58,42.5833333333,3.61727292112,-5.55111512313e-14,2.67678196163
2068,3.6170483216,0.37829516784,0.74,1530.32,42.5555555556,3.6170483216,-5.19584375525e-14,2.67661575798
2069,3.61682353718,0.378317646282,0.74,1531.06,42.5277777778,3.61682353718,-7.06101843662e-14,2.67644941751
2070,3.61659856639,0.378340143361,0.74,1531.8,42.5,3.61659856639,-4.08562073062e-14,2.67628293913
2071,3.61637340774,0.378362659226,0.74,1532.54,42.4722222222,3.61637340774,-9.28146448587e-14,2.67611632173
2072,3.61614805973,0.378385194027,0.74,1533.28,42.4444444444,3.61614805973,-8.12683254026e-14,2.6759495642
2073,3.61592252087,0.378407747913,0.74,1534.02,42.4166666667,3.61592252087,-1.06581410364e-13,2.67578266544
2074,3.61569678962,0.378430321038,0.74,1534.76,42.3888888889,3.61569678962,-7.1054273576e-14,2.67561562432
2075,3.61547086445,0.378452913555,0.74,1535.5,42.3611111111,3.61547086445,-5.68434188608e-14,2.67544843969
2076,3.61524474382,0.378475525618,0.74,1536.24,42.3333333333,3.61524474382,-8.3044682242e-14,2.67528111043
2077,3.61501842617,0.378498157383,0.74,1536.98,42.3055555556,3.61501842617,-8.881784197e-14,2.67511363536
2078,3.61479190993,0.378520809007,0.74,1537.72,42.2777777778,3.61479190993,-8.79296635503e-14,2.67494601335
2079,3.61456519352,0.378543480648,0.74,1538.46,42.25,3.61456519352,-6.83897383169e-14,2.6747782432
2080,3.61433827534,0.378566172466,0.74,1539.2,42.2222222222,3.61433827534,-6.61692922677e-14,2.67461032375
2081,3.61411115379,0.378588884621,0.74,1539.94,42.1944444444,3.61411115379,-6.30606677987e-14,2.6744422538
2082,3.61388382724,0.378611617276,0.74,1540.68,42.1666666667,3.61388382724,-9.10382880193e-14,2.67427403216
2083,3.61365629407,0.378634370593,0.74,1541.42,42.1388888889,3.61365629407,-7.68274333041e-14,2.67410565761
2084,3.61342855261,0.378657144739,0.74,1542.16,42.1111111111,3.61342855261,-5.77315972805e-14,2.67393712893
2085,3.61320060123,0.378679939877,0.74,1542.9,42.0833333333,3.61320060123,-6.12843109593e-14,2.67376844491
2086,3.61297243824,0.378702756176,0.74,1543.64,42.0555555556,3.61297243824,-6.43929354283e-14,2.67359960429
2087,3.61274406195,0.378725593805,0.74,1544.38,42.0277777778,3.61274406195,-7.14983627859e-14,2.67343060584
2088,3.61251547067,0.378748452933,0.74,1545.12,42,3.61251547067,-4.97379915032e-14,2.6732614483
2089,3.61228666268,0.378771333732,0.74,1545.86,41.9722222222,3.61228666268,-3.77475828373e-14,2.67309213039
2090,3.61205763627,0.378794236373,0.74,1546.6,41.9444444444,3.61205763627,-5.28466159722e-14,2.67292265084
2091,3.61182838967,0.378817161033,0.74,1547.34,41.9166666667,3.61182838967,-8.57092175011e-14,2.67275300836
2092,3.61159892115,0.378840107885,0.74,1548.08,41.8888888889,3.61159892115,-9.72555369572e-14,2.67258320165
2093,3.61136922894,0.378863077106,0.74,1548.82,41.8611111111,3.61136922894,-4.52970994047e-14,2.67241322941
2094,3.61113931124,0.378886068876,0.74,1549.56,41.8333333333,3.61113931124,-7.81597009336e-14,2.67224309032
2095,3.61090916627,0.378909083373,0.74,1550.3,41.8055555556,3.61090916627,-8.17124146124e-14,2.67207278304
2096,3.61067879222,0.378932120778,0.74,1551.04,41.7777777778,3.61067879222,-7.19424519957e-14,2.67190230624
2097,3.61044818725,0.378955181275,0.74,1551.78,41.75,3.61044818725,-8.97060203897e-14,2.67173165857
2098,3.61021734953,0.378978265047,0.74,1552.52,41.7222222222,3.61021734953,-7.86037901435e-14,2.67156083865
2099,3.60998627721,0.379001372279,0.74,1553.26,41.6944444444,3.60998627721,-3.73034936274e-14,2.67138984513
2100,3.60975496841,0.379024503159,0.74,1554,41.6666666667,3.60975496841,-7.46069872548e-14,2.67121867662
2101,3.60952342125,0.379047657875,0.74,1554.74,41.6388888889,3.60952342125,-1.04360964315e-13,2.67104733172
2102,3.60929163383,0.379070836617,0.74,1555.48,41.6111111111,3.60929163383,-4.57411886146e-14,2.67087580903
2103,3.60905960424,0.379094039576,0.74,1556.22,41.5833333333,3.60905960424,-8.83737527602e-14,2.67070410713
2104,3.60882733054,0.379117266946,0.74,1556.96,41.5555555556,3.60882733054,-7.19424519957e-14,2.6705322246
2105,3.6085948108,0.37914051892,0.74,1557.7,41.5277777778,3.6085948108,-9.1926466439e-14,2.67036015999
2106,3.60836204304,0.379163795696,0.74,1558.44,41.5,3.60836204304,-5.19584375525e-14,2.67018791185
2107,3.60812902531,0.379187097469,0.74,1559.18,41.4722222222,3.60812902531,-7.4162898045e-14,2.67001547873
2108,3.60789575559,0.379210424441,0.74,1559.92,41.4444444444,3.60789575559,-8.17124146124e-14,2.66984285914
2109,3.60766223189,0.379233776811,0.74,1560.66,41.4166666667,3.60766223189,-6.66133814775e-14,2.6696700516
2110,3.60742845218,0.379257154782,0.74,1561.4,41.3888888889,3.60742845218,-7.59392548844e-14,2.66949705462
2111,3.60719441443,0.379280558557,0.74,1562.14,41.3611111111,3.60719441443,-7.94919685632e-14,2.66932386668
2112,3.60696011657,0.379303988343,0.74,1562.88,41.3333333333,3.60696011657,-7.54951656745e-14,2.66915048626
2113,3.60672555653,0.379327444347,0.74,1563.62,41.3055555556,3.60672555653,-7.06101843662e-14,2.66897691183
2114,3.60649073223,0.379350926777,0.74,1564.36,41.2777777778,3.60649073223,-7.72715225139e-14,2.66880314185
2115,3.60625564155,0.379374435845,0.74,1565.1,41.25,3.60625564155,-6.70574706874e-14,2.66862917475
2116,3.60602028238,0.379397971762,0.74,1565.84,41.2222222222,3.60602028238,-7.86037901435e-14,2.66845500896
2117,3.60578465258,0.379421534742,0.74,1566.58,41.1944444444,3.60578465258,-9.50350909079e-14,2.66828064291
2118,3.60554874999,0.379445125001,0.74,1567.32,41.1666666667,3.60554874999,-6.57252030578e-14,2.66810607499
2119,3.60531257243,0.379468742757,0.74,1568.06,41.1388888889,3.60531257243,-6.79456491071e-14,2.6679313036
2120,3.60507611772,0.379492388228,0.74,1568.8,41.1111111111,3.60507611772,-1.05693231944e-13,2.66775632711
2121,3.60483938364,0.379516061636,0.74,1569.54,41.0833333333,3.60483938364,-7.46069872548e-14,2.66758114389
2122,3.60460236798,0.379539763202,0.74,1570.28,41.0555555556,3.60460236798,-7.50510764647e-14,2.6674057523
2123,3.60436506848,0.379563493152,0.74,1571.02,41.0277777778,3.60436506848,-6.5281113848e-14,2.66723015068
2124,3.60412748289,0.379587251711,0.74,1571.76,41,3.60412748289,-9.01501095996e-14,2.66705433734
2125,3.60388960892,0.379611039108,0.74,1572.5,40.9722222222,3.60388960892,-8.21565038223e-14,2.6668783106
2126,3.60365144429,0.379634855571,0.74,1573.24,40.9444444444,3.60365144429,-9.01501095996e-14,2.66670206877
2127,3.60341298666,0.379658701334,0.74,1573.98,40.9166666667,3.60341298666,-5.50670620214e-14,2.66652561013
2128,3.60317423371,0.379682576629,0.74,1574.72,40.8888888889,3.60317423371,-9.81437153769e-14,2.66634893295
2129,3.60293518309,0.379706481691,0.74,1575.46,40.8611111111,3.60293518309,-6.83897383169e-14,2.66617203549
2130,3.60269583242,0.379730416758,0.74,1576.2,40.8333333333,3.60269583242,-6.43929354283e-14,2.66599491599
2131,3.60245617931,0.379754382069,0.74,1576.94,40.8055555556,3.60245617931,-7.06101843662e-14,2.66581757269
2132,3.60221622135,0.379778377865,0.74,1577.68,40.7777777778,3.60221622135,-7.59392548844e-14,2.6656400038
2133,3.60197595611,0.379802404389,0.74,1578.42,40.75,3.60197595611,-9.05941988094e-14,2.66546220752
2134,3.60173538115,0.379826461885,0.74,1579.16,40.7222222222,3.60173538115,-6.48370246381e-14,2.66528418205
2135,3.601494494,0.3798505506,0.74,1579.9,40.6944444444,3.601494494,-1.04360964315e-13,2.66510592556
2136,3.60125329216,0.379874670784,0.74,1580.64,40.6666666667,3.60125329216,-8.3044682242e-14,2.6649274362
2137,3.60101177314,0.379898822686,0.74,1581.38,40.6388888889,3.60101177314,-5.81756864904e-14,2.66474871212
2138,3.60076993439,0.379923006561,0.74,1582.12,40.6111111111,3.60076993439,-5.6399329651e-14,2.66456975145
2139,3.60052777339,0.379947222661,0.74,1582.86,40.5833333333,3.60052777339,-9.28146448587e-14,2.66439055231
2140,3.60028528755,0.379971471245,0.74,1583.6,40.5555555556,3.60028528755,-7.23865412056e-14,2.66421111279
2141,3.60004247429,0.379995752571,0.74,1584.34,40.5277777778,3.60004247429,-7.1054273576e-14,2.66403143098
2142,3.59979933101,0.380020066899,0.74,1585.08,40.5,3.59979933101,-9.32587340685e-14,2.66385150495
2143,3.59955585506,0.380044414494,0.74,1585.82,40.4722222222,3.59955585506,-7.4162898045e-14,2.66367133275
2144,3.59931204381,0.380068795619,0.74,1586.56,40.4444444444,3.59931204381,-9.50350909079e-14,2.66349091242
2145,3.59906789458,0.380093210542,0.74,1587.3,40.4166666667,3.59906789458,-9.94759830064e-14,2.66331024199
2146,3.59882340467,0.380117659533,0.74,1588.04,40.3888888889,3.59882340467,-8.83737527602e-14,2.66312931945
2147,3.59857857137,0.380142142863,0.74,1588.78,40.3611111111,3.59857857137,-6.39488462184e-14,2.66294814282
2148,3.59833339195,0.380166660805,0.74,1589.52,40.3333333333,3.59833339195,-8.48210390814e-14,2.66276671004
2149,3.59808786365,0.380191213635,0.74,1590.26,40.3055555556,3.59808786365,-6.88338275268e-14,2.6625850191
2150,3.59784198368,0.380215801632,0.74,1591,40.2777777778,3.59784198368,-8.52651282912e-14,2.66240306792
2151,3.59759574925,0.380240425075,0.74,1591.74,40.25,3.59759574925,-9.50350909079e-14,2.66222085444
2152,3.59734915753,0.380265084247,0.74,1592.48,40.2222222222,3.59734915753,-1.07913677994e-13,2.66203837657
2153,3.59710220567,0.380289779433,0.74,1593.22,40.1944444444,3.59710220567,-6.92779167366e-14,2.6618556322
2154,3.59685489081,0.380314510919,0.74,1593.96,40.1666666667,3.59685489081,-1.00364161426e-13,2.6616726192
2155,3.59660721005,0.380339278995,0.74,1594.7,40.1388888889,3.59660721005,-7.9936057773e-14,2.66148933544
2156,3.59635916047,0.380364083953,0.74,1595.44,40.1111111111,3.59635916047,-5.50670620214e-14,2.66130577875
2157,3.59611073915,0.380388926085,0.74,1596.18,40.0833333333,3.59611073915,-8.21565038223e-14,2.66112194697
2158,3.59586194311,0.380413805689,0.74,1596.92,40.0555555556,3.59586194311,-1.03028696685e-13,2.6609378379
2159,3.59561276936,0.380438723064,0.74,1597.66,40.0277777778,3.59561276936,-6.97220059465e-14,2.66075344933
2160,3.59536321491,0.380463678509,0.74,1598.4,40,3.59536321491,-7.9936057773e-14,2.66056877904
2161,3.59511327672,0.380488672328,0.74,1599.14,39.9722222222,3.59511327672,-7.9936057773e-14,2.66038382477
2162,3.59486295172,0.380513704828,0.74,1599.88,39.9444444444,3.59486295172,-5.90638649101e-14,2.66019858428
2163,3.59461223684,0.380538776316,0.74,1600.62,39.9166666667,3.59461223684,-6.92779167366e-14,2.66001305527
2164,3.59436112898,0.380563887102,0.74,1601.36,39.8888888889,3.59436112898,-1.07469588784e-13,2.65982723544
2165,3.59410962499,0.380589037501,0.74,1602.1,39.8611111111,3.59410962499,-8.43769498715e-14,2.65964112249
2166,3.59385772172,0.380614227828,0.74,1602.84,39.8333333333,3.59385772172,-7.72715225139e-14,2.65945471407
2167,3.59360541599,0.380639458401,0.74,1603.58,39.8055555556,3.59360541599,-7.59392548844e-14,2.65926800783
2168,3.5933527046,0.38066472954,0.74,1604.32,39.7777777778,3.5933527046,-9.45910016981e-14,2.6590810014
2169,3.59309958431,0.380690041569,0.74,1605.06,39.75,3.59309958431,-6.57252030578e-14,2.65889369239
2170,3.59284605186,0.380715394814,0.74,1605.8,39.7222222222,3.59284605186,-9.72555369572e-14,2.65870607838
2171,3.59259210398,0.380740789602,0.74,1606.54,39.6944444444,3.59259210398,-1.10134124043e-13,2.65851815694
2172,3.59233773734,0.380766226266,0.74,1607.28,39.6666666667,3.59233773734,-7.37188088351e-14,2.65832992563
2173,3.59208294861,0.380791705139,0.74,1608.02,39.6388888889,3.59208294861,-7.23865412056e-14,2.65814138197
2174,3.59182773443,0.380817226557,0.74,1608.76,39.6111111111,3.59182773443,-8.83737527602e-14,2.65795252348
2175,3.59157209142,0.380842790858,0.74,1609.5,39.5833333333,3.59157209142,-7.37188088351e-14,2.65776334765
2176,3.59131601614,0.380868398386,0.74,1610.24,39.5555555556,3.59131601614,-7.63833440942e-14,2.65757385195
2177,3.59105950517,0.380894049483,0.74,1610.98,39.5277777778,3.59105950517,-8.70414851306e-14,2.65738403382
2178,3.59080255502,0.380919744498,0.74,1611.72,39.5,3.59080255502,-5.55111512313e-14,2.65719389071
2179,3.59054516219,0.380945483781,0.74,1612.46,39.4722222222,3.59054516219,-8.52651282912e-14,2.65700342002
2180,3.59028732317,0.380971267683,0.74,1613.2,39.4444444444,3.59028732317,-1.06137321154e-13,2.65681261914
2181,3.59002903439,0.380997096561,0.74,1613.94,39.4166666667,3.59002903439,-7.81597009336e-14,2.65662148545
2182,3.58977029227,0.381022970773,0.74,1614.68,39.3888888889,3.58977029227,-6.43929354283e-14,2.65643001628
2183,3.5895110932,0.38104889068,0.74,1615.42,39.3611111111,3.5895110932,-9.1926466439e-14,2.65623820897
2184,3.58925143353,0.381074856647,0.74,1616.16,39.3333333333,3.58925143353,-6.5281113848e-14,2.65604606082
2185,3.58899130961,0.381100869039,0.74,1616.9,39.3055555556,3.58899130961,-8.21565038223e-14,2.65585356911
2186,3.58873071772,0.381126928228,0.74,1617.64,39.2777777778,3.58873071772,-6.70574706874e-14,2.65566073111
2187,3.58846965414,0.381153034586,0.74,1618.38,39.25,3.58846965414,-8.83737527602e-14,2.65546754406
2188,3.58820811511,0.381179188489,0.74,1619.12,39.2222222222,3.58820811511,-8.43769498715e-14,2.65527400518
2189,3.58794609684,0.381205390316,0.74,1619.86,39.1944444444,3.58794609684,-6.83897383169e-14,2.65508011166
2190,3.58768359552,0.381231640448,0.74,1620.6,39.1666666667,3.58768359552,-5.72875080707e-14,2.65488586068
2191,3.58742060729,0.381257939271,0.74,1621.34,39.1388888889,3.58742060729,-5.41788836017e-14,2.6546912494
2192,3.58715712828,0.381284287172,0.74,1622.08,39.1111111111,3.58715712828,-9.54791801178e-14,2.65449627493
2193,3.58689315457,0.381310684543,0.74,1622.82,39.0833333333,3.58689315457,-9.1926466439e-14,2.65430093438
2194,3.58662868222,0.381337131778,0.74,1623.56,39.0555555556,3.58662868222,-5.24025267623e-14,2.65410522484
2195,3.58636370726,0.381363629274,0.74,1624.3,39.0277777778,3.58636370726,-9.85878045867e-14,2.65390914337
2196,3.58609822569,0.381390177431,0.74,1625.04,39,3.58609822569,-9.63673585375e-14,2.65371268701
2197,3.58583223346,0.381416776654,0.74,1625.78,38.9722222222,3.58583223346,-7.37188088351e-14,2.65351585276
2198,3.58556572652,0.381443427348,0.74,1626.52,38.9444444444,3.58556572652,-7.94919685632e-14,2.65331863762
2199,3.58529870075,0.381470129925,0.74,1627.26,38.9166666667,3.58529870075,-9.7699626167e-14,2.65312103855
2200,3.58503115202,0.381496884798,0.74,1628,38.8888888889,3.58503115202,-7.9936057773e-14,2.6529230525
2201,3.58476307617,0.381523692383,0.74,1628.74,38.8611111111,3.58476307617,-8.881784197e-14,2.65272467637
2202,3.584494469,0.3815505531,0.74,1629.48,38.8333333333,3.584494469,-1.10578213253e-13,2.65252590706
2203,3.58422532626,0.381577467374,0.74,1630.22,38.8055555556,3.58422532626,-8.65973959208e-14,2.65232674144
2204,3.58395564371,0.381604435629,0.74,1630.96,38.7777777778,3.58395564371,-7.23865412056e-14,2.65212717634
2205,3.58368541703,0.381631458297,0.74,1631.7,38.75,3.58368541703,-1.03028696685e-13,2.6519272086
2206,3.58341464188,0.381658535812,0.74,1632.44,38.7222222222,3.58341464188,-6.97220059465e-14,2.65172683499
2207,3.5831433139,0.38168566861,0.74,1633.18,38.6944444444,3.5831433139,-7.63833440942e-14,2.65152605229
2208,3.58287142869,0.381712857131,0.74,1633.92,38.6666666667,3.58287142869,-1.1990408666e-13,2.65132485723
2209,3.5825989818,0.38174010182,0.74,1634.66,38.6388888889,3.5825989818,-8.12683254026e-14,2.65112324653
2210,3.58232596876,0.381767403124,0.74,1635.4,38.6111111111,3.58232596876,-6.2172489379e-14,2.65092121688
2211,3.58205238505,0.381794761495,0.74,1636.14,38.5833333333,3.58205238505,-7.28306304154e-14,2.65071876494
2212,3.58177822613,0.381822177387,0.74,1636.88,38.5555555556,3.58177822613,-1.14130926931e-13,2.65051588734
2213,3.58150348742,0.381849651258,0.74,1637.62,38.5277777778,3.58150348742,-6.79456491071e-14,2.65031258069
2214,3.58122816429,0.381877183571,0.74,1638.36,38.5,3.58122816429,-9.68114477473e-14,2.65010884158
2215,3.58095225209,0.381904774791,0.74,1639.1,38.4722222222,3.58095225209,-8.74855743405e-14,2.64990466655
2216,3.58067574613,0.381932425387,0.74,1639.84,38.4444444444,3.58067574613,-8.08242361927e-14,2.64970005214
2217,3.58039864167,0.381960135833,0.74,1640.58,38.4166666667,3.58039864167,-1.15463194561e-13,2.64949499484
2218,3.58012093395,0.381987906605,0.74,1641.32,38.3888888889,3.58012093395,-9.94759830064e-14,2.64928949112
2219,3.57984261816,0.382015738184,0.74,1642.06,38.3611111111,3.57984261816,-8.26005930321e-14,2.64908353744
2220,3.57956368945,0.382043631055,0.74,1642.8,38.3333333333,3.57956368945,-1.02140518266e-13,2.64887713019
2221,3.57928414293,0.382071585707,0.74,1643.54,38.3055555556,3.57928414293,-9.32587340685e-14,2.64867026577
2222,3.5790039737,0.38209960263,0.74,1644.28,38.2777777778,3.5790039737,-7.90478793533e-14,2.64846294054
2223,3.57872317678,0.382127682322,0.74,1645.02,38.25,3.57872317678,-5.99520433298e-14,2.64825515082
2224,3.57844174717,0.382155825283,0.74,1645.76,38.2222222222,3.57844174717,-9.23705556488e-14,2.64804689291
2225,3.57815967984,0.382184032016,0.74,1646.5,38.1944444444,3.57815967984,-6.97220059465e-14,2.64783816308
2226,3.5778769697,0.38221230303,0.74,1647.24,38.1666666667,3.5778769697,-9.10382880193e-14,2.64762895757
2227,3.57759361162,0.382240638838,0.74,1647.98,38.1388888889,3.57759361162,-1.05249142734e-13,2.6474192726
2228,3.57730960045,0.382269039955,0.74,1648.72,38.1111111111,3.57730960045,-8.57092175011e-14,2.64720910433
2229,3.57702493099,0.382297506901,0.74,1649.46,38.0833333333,3.57702493099,-1.02584607475e-13,2.64699844893
2230,3.57673959798,0.382326040202,0.74,1650.2,38.0555555556,3.57673959798,-8.3044682242e-14,2.6467873025
2231,3.57645359613,0.382354640387,0.74,1650.94,38.0277777778,3.57645359613,-1.11466391672e-13,2.64657566114
2232,3.57616692013,0.382383307987,0.74,1651.68,38,3.57616692013,-8.03801469829e-14,2.6463635209
2233,3.5758795646,0.38241204354,0.74,1652.42,37.9722222222,3.5758795646,-8.43769498715e-14,2.64615087781
2234,3.57559152412,0.382440847588,0.74,1653.16,37.9444444444,3.57559152412,-1.03916875105e-13,2.64593772785
2235,3.57530279324,0.382469720676,0.74,1653.9,37.9166666667,3.57530279324,-6.08402217495e-14,2.645724067
2236,3.57501336645,0.382498663355,0.74,1654.64,37.8888888889,3.57501336645,-8.03801469829e-14,2.64550989118
2237,3.57472323822,0.382527676178,0.74,1655.38,37.8611111111,3.57472323822,-9.45910016981e-14,2.64529519628
2238,3.57443240294,0.382556759706,0.74,1656.12,37.8333333333,3.57443240294,-8.17124146124e-14,2.64507997818
2239,3.57414085499,0.382585914501,0.74,1656.86,37.8055555556,3.57414085499,-1.01252339846e-13,2.64486423269
2240,3.57384858869,0.382615141131,0.74,1657.6,37.7777777778,3.57384858869,-1.14575016141e-13,2.64464795563
2241,3.57355559831,0.382644440169,0.74,1658.34,37.75,3.57355559831,-5.19584375525e-14,2.64443114275
2242,3.57326187809,0.382673812191,0.74,1659.08,37.7222222222,3.57326187809,-9.41469124882e-14,2.64421378978
2243,3.5729674222,0.38270325778,0.74,1659.82,37.6944444444,3.5729674222,-6.30606677987e-14,2.64399589243
2244,3.5726722248,0.38273277752,0.74,1660.56,37.6666666667,3.5726722248,-7.90478793533e-14,2.64377744635
2245,3.57237627996,0.382762372004,0.74,1661.3,37.6388888889,3.57237627996,-7.06101843662e-14,2.64355844717
2246,3.57207958174,0.382792041826,0.74,1662.04,37.6111111111,3.57207958174,-9.63673585375e-14,2.64333889049
2247,3.57178212413,0.382821787587,0.74,1662.78,37.5833333333,3.57178212413,-6.08402217495e-14,2.64311877185
2248,3.57148390107,0.382851609893,0.74,1663.52,37.5555555556,3.57148390107,-9.54791801178e-14,2.64289808679
2249,3.57118490648,0.382881509352,0.74,1664.26,37.5277777778,3.57118490648,-8.79296635503e-14,2.6426768308
2250,3.5708851342,0.38291148658,0.74,1665,37.5,3.5708851342,-6.39488462184e-14,2.64245499931
2251,3.57058457804,0.382941542196,0.74,1665.74,37.4722222222,3.57058457804,-6.39488462184e-14,2.64223258775
2252,3.57028323174,0.382971676826,0.74,1666.48,37.4444444444,3.57028323174,-1.06581410364e-13,2.64200959149
2253,3.56998108902,0.383001891098,0.74,1667.22,37.4166666667,3.56998108902,-1.29674049276e-13,2.64178600588
2254,3.56967814353,0.383032185647,0.74,1667.96,37.3888888889,3.56967814353,-7.01660951563e-14,2.64156182621
2255,3.56937438887,0.383062561113,0.74,1668.7,37.3611111111,3.56937438887,-7.01660951563e-14,2.64133704776
2256,3.56906981859,0.383093018141,0.74,1669.44,37.3333333333,3.56906981859,-1.05693231944e-13,2.64111166576
2257,3.5687644262,0.38312355738,0.74,1670.18,37.3055555556,3.5687644262,-8.65973959208e-14,2.64088567539
2258,3.56845820514,0.383154179486,0.74,1670.92,37.2777777778,3.56845820514,-6.30606677987e-14,2.64065907181
2259,3.56815114882,0.383184885118,0.74,1671.66,37.25,3.56815114882,-1.00364161426e-13,2.64043185013
2260,3.56784325057,0.383215674943,0.74,1672.4,37.2222222222,3.56784325057,-6.66133814775e-14,2.64020400542
2261,3.56753450369,0.383246549631,0.74,1673.14,37.1944444444,3.56753450369,-8.57092175011e-14,2.63997553273
2262,3.56722490141,0.383277509859,0.74,1673.88,37.1666666667,3.56722490141,-9.94759830064e-14,2.63974642705
2263,3.56691443693,0.383308556307,0.74,1674.62,37.1388888889,3.56691443693,-7.46069872548e-14,2.63951668333
2264,3.56660310336,0.383339689664,0.74,1675.36,37.1111111111,3.56660310336,-8.43769498715e-14,2.63928629649
2265,3.56629089379,0.383370910621,0.74,1676.1,37.0833333333,3.56629089379,-9.1926466439e-14,2.6390552614
2266,3.56597780123,0.383402219877,0.74,1676.84,37.0555555556,3.56597780123,-7.06101843662e-14,2.63882357291
2267,3.56566381865,0.383433618135,0.74,1677.58,37.0277777778,3.56566381865,-1.03916875105e-13,2.6385912258
2268,3.56534893896,0.383465106104,0.74,1678.32,37,3.56534893896,-9.1926466439e-14,2.63835821483
2269,3.56503315501,0.383496684499,0.74,1679.06,36.9722222222,3.56503315501,-8.08242361927e-14,2.6381245347
2270,3.56471645959,0.383528354041,0.74,1679.8,36.9444444444,3.56471645959,-9.01501095996e-14,2.63789018009
2271,3.56439884544,0.383560115456,0.74,1680.54,36.9166666667,3.56439884544,-8.03801469829e-14,2.63765514562
2272,3.56408030524,0.383591969476,0.74,1681.28,36.8888888889,3.56408030524,-1.03028696685e-13,2.63741942588
2273,3.56376083161,0.383623916839,0.74,1682.02,36.8611111111,3.56376083161,-7.46069872548e-14,2.63718301539
2274,3.56344041712,0.383655958288,0.74,1682.76,36.8333333333,3.56344041712,-7.37188088351e-14,2.63694590867
