t_s,v_measured_V,is_A,i_A,q_C,v_fitted_V,residual_V
2077,3.6150184261686,0.37849815738314,0.74,1536.98000000002,3.61501842616859,-1.82076576038526e-14
2078,3.61479190992958,0.378520809007042,0.74,1537.72000000002,3.61479190992956,-1.68753899743024e-14
2079,3.61456519351867,0.378543480648133,0.74,1538.46000000002,3.61456519351867,2.22044604925031e-15
2080,3.61433827534091,0.378566172465909,0.74,1539.20000000002,3.61433827534092,4.88498130835069e-15
2081,3.61411115378857,0.378588884621143,0.74,1539.94000000002,3.61411115378858,7.54951656745106e-15
2082,3.61388382724115,0.378611617275885,0.74,1540.68000000002,3.61388382724113,-1.99840144432528e-14
2083,3.61365629406515,0.378634370593485,0.74,1541.42000000002,3.61365629406515,-4.88498130835069e-15
2084,3.61342855261415,0.378657144738585,0.74,1542.16000000002,3.61342855261417,1.37667655053519e-14
2085,3.61320060122861,0.378679939877139,0.74,1542.90000000002,3.61320060122862,9.76996261670138e-15
2086,3.61297243823572,0.378702756176428,0.74,1543.64000000002,3.61297243823572,7.105427357601e-15
2087,3.61274406194934,0.378725593805066,0.74,1544.38000000002,3.61274406194934,4.44089209850063e-16
2088,3.6125154706699,0.37874845293301,0.74,1545.12000000002,3.61251547066993,2.22044604925031e-14
2089,3.61228666268434,0.378771333731566,0.74,1545.86000000002,3.61228666268437,3.37507799486048e-14
2090,3.61205763626592,0.378794236373408,0.74,1546.60000000002,3.61205763626594,1.90958360235527e-14
2091,3.61182838967412,0.378817161032588,0.74,1547.34000000002,3.6118283896741,-1.33226762955019e-14
2092,3.61159892115452,0.378840107884548,0.74,1548.08000000002,3.6115989211545,-2.53130849614536e-14
2093,3.61136922893874,0.378863077106126,0.74,1548.82000000002,3.61136922893877,2.70894418008538e-14
2094,3.61113931124447,0.378886068875553,0.74,1549.56000000002,3.61113931124447,-5.77315972805081e-15
2095,3.61090916627495,0.378909083372505,0.74,1550.30000000002,3.61090916627494,-8.88178419700125e-15
2096,3.61067879221923,0.378932120778077,0.74,1551.04000000002,3.61067879221923,4.44089209850063e-16
2097,3.61044818725196,0.378955181274804,0.74,1551.78000000002,3.61044818725194,-1.68753899743024e-14
2098,3.61021734953314,0.378978265046686,0.74,1552.52000000002,3.61021734953314,-5.77315972805081e-15
2099,3.60998627720818,0.379001372279182,0.74,1553.26000000002,3.60998627720821,3.5527136788005e-14
2100,3.6097549684078,0.37902450315922,0.74,1554.00000000002,3.6097549684078,-2.22044604925031e-15
2101,3.60952342124764,0.379047657875236,0.74,1554.74000000002,3.60952342124761,-3.15303338993544e-14
2102,3.60929163382835,0.379070836617165,0.74,1555.48000000002,3.60929163382838,2.75335310107039e-14
2103,3.60905960423568,0.379094039576432,0.74,1556.22000000002,3.60905960423567,-1.50990331349021e-14
2104,3.60882733053981,0.379117266946019,0.74,1556.96000000002,3.60882733053981,1.33226762955019e-15
2105,3.60859481079578,0.379140518920422,0.74,1557.70000000002,3.60859481079576,-1.82076576038526e-14
2106,3.60836204304294,0.379163795695706,0.74,1558.44000000002,3.60836204304297,2.22044604925031e-14
2107,3.60812902530526,0.379187097469474,0.74,1559.18000000002,3.60812902530526,-4.44089209850063e-16
2108,3.60789575559073,0.379210424440927,0.74,1559.92000000002,3.60789575559072,-7.99360577730113e-15
2109,3.60766223189157,0.379233776810843,0.74,1560.66000000002,3.60766223189157,7.105427357601e-15
2110,3.60742845218402,0.379257154781598,0.74,1561.40000000002,3.60742845218402,-1.77635683940025e-15
2111,3.60719441442816,0.379280558557184,0.74,1562.14000000002,3.60719441442816,-5.77315972805081e-15
2112,3.60696011656782,0.379303988343218,0.74,1562.88000000002,3.60696011656782,-8.88178419700125e-16
2113,3.60672555653045,0.379327444346955,0.74,1563.62000000002,3.60672555653045,3.99680288865056e-15
2114,3.606490732227,0.3793509267773,0.74,1564.36000000002,3.606490732227,-3.10862446895044e-15
2115,3.60625564155174,0.379374435844826,0.74,1565.10000000002,3.60625564155175,7.54951656745106e-15
2116,3.60602028238222,0.379397971761778,0.74,1565.84000000002,3.60602028238221,-3.5527136788005e-15
2117,3.60578465257902,0.379421534742098,0.74,1566.58000000002,3.605784652579,-2.04281036531029e-14
2118,3.60554874998564,0.379445125001436,0.74,1567.32000000002,3.60554874998565,9.32587340685131e-15
2119,3.60531257242855,0.379468742757145,0.74,1568.06000000002,3.60531257242855,6.66133814775094e-15
2120,3.60507611771678,0.379492388228322,0.74,1568.80000000002,3.60507611771675,-3.01980662698043e-14
2121,3.60483938364183,0.379516061635817,0.74,1569.54000000002,3.60483938364183,4.44089209850063e-16
2122,3.6046023679778,0.37953976320222,0.74,1570.28000000002,3.6046023679778,0
2123,3.60436506848092,0.379563493151908,0.74,1571.02000000002,3.60436506848093,9.76996261670138e-15
2124,3.6041274828896,0.37958725171104,0.74,1571.76000000002,3.60412748288958,-1.46549439250521e-14
2125,3.60388960892413,0.379611039107587,0.74,1572.50000000002,3.60388960892413,-6.21724893790088e-15
2126,3.60365144428678,0.379634855571322,0.74,1573.24000000002,3.60365144428677,-1.46549439250521e-14
